Time,True_Pitch,Sensor_Pitch
333.7,-4.588773128,-4.684750489
333.8,-4.648882429,-4.620472005
333.9,-4.704403845,-4.484073302
334,-4.755282581,-4.693528849
334.1,-4.801468428,-4.855409757
334.2,-4.842915806,-4.901315953
334.3,-4.87958381,-4.8033116
334.4,-4.911436254,-4.901688548
334.5,-4.938441703,-4.945965078
334.6,-4.960573507,-4.813595437
334.7,-4.977809823,-4.894157443
334.8,-4.990133642,-5.048382206
334.9,-4.997532802,-5.008961457
335,-5,-5.070470977
335.1,-4.997532802,-5.099319733
335.2,-4.990133642,-4.887457183
335.3,-4.977809823,-5.016037437
335.4,-4.960573507,-4.942352465
335.5,-4.938441703,-4.870698361
335.6,-4.911436254,-4.868423012
335.7,-4.87958381,-4.894944205
335.8,-4.842915806,-4.67441938
335.9,-4.801468428,-4.782670636
336,-4.755282581,-4.673577725
336.1,-4.704403845,-4.57499033
336.2,-4.648882429,-4.638646322
336.3,-4.588773128,-4.504905812
336.4,-4.524135262,-4.338359158
336.5,-4.455032621,-4.456218447
336.6,-4.3815334,-4.266969791
336.7,-4.303710135,-4.276951389
336.8,-4.221639628,-4.143635722
336.9,-4.135402871,-4.330496013
337,-4.045084972,-4.125976768
337.1,-3.950775062,-4.06732952
337.2,-3.852566214,-3.866794396
337.3,-3.750555348,-3.693071625
337.4,-3.644843137,-3.510456685
337.5,-3.535533906,-3.483153456
337.6,-3.42273553,-3.444248495
337.7,-3.306559327,-3.265439939
337.8,-3.187119949,-3.114892022
337.9,-3.064535268,-2.97940175
338,-2.938926261,-2.874454058
338.1,-2.810416889,-2.830563577
338.2,-2.679133975,-2.495182364
338.3,-2.545207079,-2.409884867
338.4,-2.408768371,-2.44885678
338.5,-2.269952499,-2.310948965
338.6,-2.128896458,-2.043003228
338.7,-1.985739453,-1.896794783
338.8,-1.840622763,-1.867921951
338.9,-1.693689601,-1.778038218
339,-1.545084972,-1.593917318
339.1,-1.39495553,-1.30622475
339.2,-1.243449436,-1.27547888
339.3,-1.090716207,-1.094419732
339.4,-0.936906573,-0.922696711
339.5,-0.782172325,-0.729349064
339.6,-0.626666168,-0.654887651
339.7,-0.470541567,-0.439430339
339.8,-0.313952598,-0.273085456
339.9,-0.157053795,-0.331964857
340,1.47081412025e-14,-0.154102576
340.1,0.157053795,0.079498659
340.2,0.313952598,0.378508407
340.3,0.470541567,0.421068825
340.4,0.626666168,0.626831115
340.5,0.782172325,0.680778739
340.6,0.936906573,0.882794732
340.7,1.090716207,1.186551573
340.8,1.243449436,1.207198833
340.9,1.39495553,1.15636345
341,1.545084972,1.475815263
341.1,1.693689601,1.665824913
341.2,1.840622763,1.953047128
341.3,1.985739453,2.093287995
341.4,2.128896458,2.016152559
341.5,2.269952499,2.331812281
341.6,2.408768371,2.554837944
341.7,2.545207079,2.692103766
341.8,2.679133975,2.749472742
341.9,2.810416889,2.683930782
342,2.938926261,3.02226139
342.1,3.064535268,3.165061274
342.2,3.187119949,3.228777605
342.3,3.306559327,3.288784977
342.4,3.42273553,3.403856358
342.5,3.535533906,3.709117134
342.6,3.644843137,3.632205347
342.7,3.750555348,3.640140867
342.8,3.852566214,3.956327988
342.9,3.950775062,3.890880466
343,4.045084972,4.031970406
343.1,4.135402871,4.070746509
343.2,4.221639628,4.305059332
343.3,4.303710135,4.349415925
343.4,4.3815334,4.395377545
343.5,4.455032621,4.530456842
343.6,4.524135262,4.413490047
343.7,4.588773128,4.629439926
343.8,4.648882429,4.826430641
343.9,4.704403845,4.679942786
344,4.755282581,4.810004434
344.1,4.801468428,4.80355033
344.2,4.842915806,4.725273578
344.3,4.87958381,4.866523497
344.4,4.911436254,4.904589013
344.5,4.938441703,5.121041477
344.6,4.960573507,4.970856293
344.7,4.977809823,5.091803461
344.8,4.990133642,4.955625492
344.9,4.997532802,4.925473275
345,5,4.904192819
345.1,4.997532802,5.106473543
345.2,4.990133642,5.128001502
345.3,4.977809823,5.110080161
345.4,4.960573507,5.079444923
345.5,4.938441703,4.940021521
345.6,4.911436254,4.804866308
345.7,4.87958381,4.945974403
345.8,4.842915806,4.925216038
345.9,4.801468428,4.823638375
346,4.755282581,4.827198267
346.1,4.704403845,4.863435779
346.2,4.648882429,4.725000878
346.3,4.588773128,4.689694448
346.4,4.524135262,4.505545841
346.5,4.455032621,4.484611043
346.6,4.3815334,4.24655112
346.7,4.303710135,4.40634879
346.8,4.221639628,4.114402816
346.9,4.135402871,4.099886906
347,4.045084972,3.926607784
347.1,3.950775062,3.953293412
347.2,3.852566214,4.048916926
347.3,3.750555348,3.797011507
347.4,3.644843137,3.686386053
347.5,3.535533906,3.44932133
347.6,3.42273553,3.515073701
347.7,3.306559327,3.167796896
347.8,3.187119949,3.075350602
347.9,3.064535268,3.114193126
348,2.938926261,2.776853308
348.1,2.810416889,2.791968166
348.2,2.679133975,2.678707722
348.3,2.545207079,2.479505815
348.4,2.408768371,2.354024981
348.5,2.269952499,2.495016256
348.6,2.128896458,1.877306216
348.7,1.985739453,2.069938684
348.8,1.840622763,1.8294834
348.9,1.693689601,1.751334228
349,1.545084972,1.636940872
349.1,1.39495553,1.126544467
349.2,1.243449436,1.132695313
349.3,1.090716207,1.154632267
349.4,0.936906573,0.939939616
349.5,0.782172325,0.89014279
349.6,0.626666168,0.666388063
349.7,0.470541567,0.366114128
349.8,0.313952598,0.182822101
349.9,0.157053795,0.362865851
350,3.91948873790812e-14,0.134450345
350.1,-0.157053795,-0.139178803
350.2,-0.313952598,-0.180405816
350.3,-0.470541567,-0.454084912
350.4,-0.626666168,-0.717270224
350.5,-0.782172325,-0.813634205
350.6,-0.936906573,-0.812029116
350.7,-1.090716207,-1.00533898
350.8,-1.243449436,-1.185799333
350.9,-1.39495553,-1.425591136
351,-1.545084972,-1.549420285
351.1,-1.693689601,-1.615084191
351.2,-1.840622763,-1.82200411
351.3,-1.985739453,-2.001727989
351.4,-2.128896458,-2.194786742
351.5,-2.269952499,-2.304028186
351.6,-2.408768371,-2.461875686
351.7,-2.545207079,-2.850680635
351.8,-2.679133975,-2.618477087
351.9,-2.810416889,-2.732808532
352,-2.938926261,-3.015032954
352.1,-3.064535268,-2.990971946
352.2,-3.187119949,-3.111132451
352.3,-3.306559327,-3.211154306
352.4,-3.42273553,-3.48887553
352.5,-3.535533906,-3.459451095
352.6,-3.644843137,-3.704268232
352.7,-3.750555348,-3.767852892
352.8,-3.852566214,-3.73356307
352.9,-3.950775062,-3.799352788
353,-4.045084972,-3.980478352
353.1,-4.135402871,-4.127806512
353.2,-4.221639628,-4.264400484
353.3,-4.303710135,-4.270792287
353.4,-4.3815334,-4.432269117
353.5,-4.455032621,-4.522931
353.6,-4.524135262,-4.550044363
353.7,-4.588773128,-4.533260575
353.8,-4.648882429,-4.582018444
353.9,-4.704403845,-4.723265598
354,-4.755282581,-4.739551214
354.1,-4.801468428,-4.860143483
354.2,-4.842915806,-4.904231588
354.3,-4.87958381,-4.811939078
354.4,-4.911436254,-5.02634088
354.5,-4.938441703,-4.926388886
354.6,-4.960573507,-5.109176264
354.7,-4.977809823,-5.004358245
354.8,-4.990133642,-5.098322979
354.9,-4.997532802,-5.100161438
355,-5,-5.056743492
355.1,-4.997532802,-5.118319575
355.2,-4.990133642,-4.938276326
355.3,-4.977809823,-4.978612523
355.4,-4.960573507,-4.922796356
355.5,-4.938441703,-4.818625261
355.6,-4.911436254,-4.853053505
355.7,-4.87958381,-4.871295666
355.8,-4.842915806,-4.905898494
355.9,-4.801468428,-4.81285364
356,-4.755282581,-4.917258526
356.1,-4.704403845,-4.783909172
356.2,-4.648882429,-4.518598353
356.3,-4.588773128,-4.663136148
356.4,-4.524135262,-4.794486946
356.5,-4.455032621,-4.383828321
356.6,-4.3815334,-4.310138464
356.7,-4.303710135,-4.385684889
356.8,-4.221639628,-4.130726674
356.9,-4.135402871,-4.21940204
357,-4.045084972,-3.864611745
357.1,-3.950775062,-3.991828993
357.2,-3.852566214,-3.924474072
357.3,-3.750555348,-3.838543187
357.4,-3.644843137,-3.529186191
357.5,-3.535533906,-3.355809538
357.6,-3.42273553,-3.365625975
357.7,-3.306559327,-3.32523657
357.8,-3.187119949,-3.108752943
357.9,-3.064535268,-3.213854996
358,-2.938926261,-3.038443427
358.1,-2.810416889,-2.946838045
358.2,-2.679133975,-2.523535284
358.3,-2.545207079,-2.546545462
358.4,-2.408768371,-2.594504144
358.5,-2.269952499,-2.411888755
358.6,-2.128896458,-1.983951568
358.7,-1.985739453,-1.790308577
358.8,-1.840622763,-1.882693884
358.9,-1.693689601,-1.649639817
359,-1.545084972,-1.494199803
359.1,-1.39495553,-1.51771019
359.2,-1.243449436,-1.349384782
359.3,-1.090716207,-1.022136252
359.4,-0.936906573,-0.987819482
359.5,-0.782172325,-0.712261687
359.6,-0.626666168,-0.687521643
359.7,-0.470541567,-0.645817686
359.8,-0.313952598,-0.413855354
359.9,-0.157053795,-0.163504763
360,-2.20E-14,-0.083933122
360.1,0.157053795,0.129440787
360.2,0.313952598,0.638224283
360.3,0.470541567,0.67364856
360.4,0.626666168,0.492737409
360.5,0.782172325,0.59344064
360.6,0.936906573,1.018353737
360.7,1.090716207,1.096732554
360.8,1.243449436,1.238195541
360.9,1.39495553,1.378235154
361,1.545084972,1.514908408
361.1,1.693689601,1.742968754
361.2,1.840622763,2.002405487
361.3,1.985739453,2.035241929
361.4,2.128896458,1.918806768
361.5,2.269952499,2.308474849
361.6,2.408768371,2.570200212
361.7,2.545207079,2.529848844
361.8,2.679133975,2.733390772
361.9,2.810416889,2.698363367
362,2.938926261,2.871069815
362.1,3.064535268,2.855115579
362.2,3.187119949,3.23654379
362.3,3.306559327,3.375229692
362.4,3.42273553,3.565694401
362.5,3.535533906,3.438967855
362.6,3.644843137,3.617021155
362.7,3.750555348,3.678471479
362.8,3.852566214,3.812822018
362.9,3.950775062,3.867952153
363,4.045084972,3.808264763
363.1,4.135402871,4.160321758
363.2,4.221639628,4.043476633
363.3,4.303710135,4.290586069
363.4,4.3815334,4.359935195
363.5,4.455032621,4.392533651
363.6,4.524135262,4.366148179
363.7,4.588773128,4.510144482
363.8,4.648882429,4.916895472
363.9,4.704403845,4.788402721
364,4.755282581,4.797635655
364.1,4.801468428,4.915129485
364.2,4.842915806,4.884496744
364.3,4.87958381,4.913037097
364.4,4.911436254,4.927835621
364.5,4.938441703,5.019277329
364.6,4.960573507,4.990058896
364.7,4.977809823,4.924706106
364.8,4.990133642,5.048346333
364.9,4.997532802,4.958662243
365,5,4.949876014
365.1,4.997532802,4.975966595
365.2,4.990133642,5.007708555
365.3,4.977809823,4.858129701
365.4,4.960573507,4.920409269
365.5,4.938441703,5.087701052
365.6,4.911436254,4.966027181
365.7,4.87958381,4.759938832
365.8,4.842915806,4.993223109
365.9,4.801468428,4.928903406
366,4.755282581,4.806418903
366.1,4.704403845,4.64737584
366.2,4.648882429,4.631068637
366.3,4.588773128,4.514673133
366.4,4.524135262,4.574471154
366.5,4.455032621,4.406093654
366.6,4.3815334,4.369693579
366.7,4.303710135,4.372475775
366.8,4.221639628,4.270961031
366.9,4.135402871,4.003914353
367,4.045084972,4.096963021
367.1,3.950775062,4.105456672
367.2,3.852566214,3.836702919
367.3,3.750555348,3.899299115
367.4,3.644843137,3.720035785
367.5,3.535533906,3.5063083
367.6,3.42273553,3.405774649
367.7,3.306559327,3.249192498
367.8,3.187119949,3.034399659
367.9,3.064535268,3.037942838
368,2.938926261,3.0109044
368.1,2.810416889,2.873068996
368.2,2.679133975,2.610807881
368.3,2.545207079,2.591876932
368.4,2.408768371,2.563112274
368.5,2.269952499,2.190685418
368.6,2.128896458,2.22943954
368.7,1.985739453,1.838633475
368.8,1.840622763,1.96361918
368.9,1.693689601,1.626564258
369,1.545084972,1.541823533
369.1,1.39495553,1.250719257
369.2,1.243449436,1.234063729
369.3,1.090716207,0.977017165
369.4,0.936906573,0.829121859
369.5,0.782172325,0.572529829
369.6,0.626666168,0.560828977
369.7,0.470541567,0.54180253
369.8,0.313952598,0.366205807
369.9,0.157053795,0.235277287
370,4.89239739022353e-15,0.105792403
370.1,-0.157053795,-0.120823818
370.2,-0.313952598,-0.350840524
370.3,-0.470541567,-0.514720179
370.4,-0.626666168,-0.72960339
370.5,-0.782172325,-0.965616142
370.6,-0.936906573,-0.899029393
370.7,-1.090716207,-1.254400752
370.8,-1.243449436,-1.270395768
370.9,-1.39495553,-1.493804412
371,-1.545084972,-1.595230467
371.1,-1.693689601,-1.635238321
371.2,-1.840622763,-1.703508094
371.3,-1.985739453,-2.010922923
371.4,-2.128896458,-2.106218206
371.5,-2.269952499,-2.385952883
371.6,-2.408768371,-2.330994672
371.7,-2.545207079,-2.511564925
371.8,-2.679133975,-2.57981735
371.9,-2.810416889,-2.786214256
372,-2.938926261,-2.953299786
372.1,-3.064535268,-2.992445786
372.2,-3.187119949,-3.094700021
372.3,-3.306559327,-3.307840278
372.4,-3.42273553,-3.41620712
372.5,-3.535533906,-3.46734606
372.6,-3.644843137,-3.565280327
372.7,-3.750555348,-3.643624455
372.8,-3.852566214,-3.945286015
372.9,-3.950775062,-3.813879791
373,-4.045084972,-3.991646106
373.1,-4.135402871,-4.204815056
373.2,-4.221639628,-4.290537392
373.3,-4.303710135,-4.262843492
373.4,-4.3815334,-4.447705129
373.5,-4.455032621,-4.41434329
373.6,-4.524135262,-4.549051463
373.7,-4.588773128,-4.5875929
373.8,-4.648882429,-4.556606078
373.9,-4.704403845,-4.565538982
374,-4.755282581,-4.581500366
374.1,-4.801468428,-4.944428625
374.2,-4.842915806,-4.792701403
374.3,-4.87958381,-4.871086725
374.4,-4.911436254,-4.865848191
374.5,-4.938441703,-4.95700777
374.6,-4.960573507,-5.069500964
374.7,-4.977809823,-4.928457689
374.8,-4.990133642,-4.911769219
374.9,-4.997532802,-5.068908965
375,-5,-5.049278639
375.1,-4.997532802,-5.148560408
375.2,-4.990133642,-4.790682314
375.3,-4.977809823,-4.943814171
375.4,-4.960573507,-4.979729614
375.5,-4.938441703,-4.969555932
375.6,-4.911436254,-4.777264798
375.7,-4.87958381,-4.968128902
375.8,-4.842915806,-4.704653764
375.9,-4.801468428,-4.607853328
376,-4.755282581,-4.695851023
376.1,-4.704403845,-4.670250888
376.2,-4.648882429,-4.623363321
376.3,-4.588773128,-4.550551249
376.4,-4.524135262,-4.537065363
376.5,-4.455032621,-4.435872928
376.6,-4.3815334,-4.431993336
376.7,-4.303710135,-4.213882689
376.8,-4.221639628,-4.149749974
376.9,-4.135402871,-4.170789534
377,-4.045084972,-3.992200344
377.1,-3.950775062,-4.021481573
377.2,-3.852566214,-3.967037704
377.3,-3.750555348,-3.548771947
377.4,-3.644843137,-3.598510724
377.5,-3.535533906,-3.583787306
377.6,-3.42273553,-3.722794685
377.7,-3.306559327,-3.369169738
377.8,-3.187119949,-3.232302048
377.9,-3.064535268,-2.991847934
378,-2.938926261,-2.854214536
378.1,-2.810416889,-2.732892404
378.2,-2.679133975,-2.77898375
378.3,-2.545207079,-2.2001079
378.4,-2.408768371,-2.466915424
378.5,-2.269952499,-2.271532759
378.6,-2.128896458,-2.147330212
378.7,-1.985739453,-2.077081783
378.8,-1.840622763,-1.746630478
378.9,-1.693689601,-1.670646654
379,-1.545084972,-1.41658051
379.1,-1.39495553,-1.363906738
379.2,-1.243449436,-1.290577222
379.3,-1.090716207,-1.00040801
379.4,-0.936906573,-0.974026481
379.5,-0.782172325,-0.738570642
379.6,-0.626666168,-0.613848475
379.7,-0.470541567,-0.435931688
379.8,-0.313952598,-0.298288274
379.9,-0.157053795,-0.055683003
380,-5.88E-14,-0.135301417
380.1,0.157053795,0.22394992
380.2,0.313952598,0.447303643
380.3,0.470541567,0.401409521
380.4,0.626666168,0.624878778
380.5,0.782172325,0.688898264
380.6,0.936906573,0.686644486
380.7,1.090716207,1.044659592
380.8,1.243449436,1.426758668
380.9,1.39495553,1.350900425
381,1.545084972,1.476368702
381.1,1.693689601,1.515848985
381.2,1.840622763,1.788618468
381.3,1.985739453,1.925398575
381.4,2.128896458,2.221697694
381.5,2.269952499,2.325787426
381.6,2.408768371,2.386302074
381.7,2.545207079,2.650200935
381.8,2.679133975,2.679702869
381.9,2.810416889,2.91540795
382,2.938926261,2.755199159
382.1,3.064535268,3.104611011
382.2,3.187119949,3.101045966
382.3,3.306559327,3.100668031
382.4,3.42273553,3.460269377
382.5,3.535533906,3.518293283
382.6,3.644843137,3.697878787
382.7,3.750555348,3.617698721
382.8,3.852566214,3.547273851
382.9,3.950775062,4.123788699
383,4.045084972,3.931068057
383.1,4.135402871,4.225973714
383.2,4.221639628,4.234767461
383.3,4.303710135,4.187492038
383.4,4.3815334,4.441673562
383.5,4.455032621,4.552718736
383.6,4.524135262,4.564800495
383.7,4.588773128,4.560274202
383.8,4.648882429,4.562831775
383.9,4.704403845,4.697816627
384,4.755282581,4.746092433
384.1,4.801468428,4.879079123
384.2,4.842915806,4.890298702
384.3,4.87958381,4.848595836
384.4,4.911436254,4.85320629
384.5,4.938441703,5.094701877
384.6,4.960573507,4.944964745
384.7,4.977809823,5.061501953
384.8,4.990133642,4.996407236
384.9,4.997532802,5.053591118
385,5,4.994473548
385.1,4.997532802,4.957935578
385.2,4.990133642,5.011365304
385.3,4.977809823,4.826356642
385.4,4.960573507,4.967169193
385.5,4.938441703,4.829422259
385.6,4.911436254,4.831186997
385.7,4.87958381,4.843297491
385.8,4.842915806,4.8366269
385.9,4.801468428,4.873707963
386,4.755282581,4.770140278
386.1,4.704403845,4.76936133
386.2,4.648882429,4.583742589
386.3,4.588773128,4.636260417
386.4,4.524135262,4.593129091
386.5,4.455032621,4.414723514
386.6,4.3815334,4.349896918
386.7,4.303710135,4.279807187
386.8,4.221639628,4.211937086
386.9,4.135402871,4.057064409
387,4.045084972,3.973674756
387.1,3.950775062,3.847541291
387.2,3.852566214,3.955606723
387.3,3.750555348,3.719216802
387.4,3.644843137,3.740109387
387.5,3.535533906,3.590889197
387.6,3.42273553,3.503903023
387.7,3.306559327,3.268532764
387.8,3.187119949,3.113162466
387.9,3.064535268,2.974591186
388,2.938926261,2.978382558
388.1,2.810416889,2.657301935
388.2,2.679133975,2.724757981
388.3,2.545207079,2.488679375
388.4,2.408768371,2.419514107
388.5,2.269952499,2.232704379
388.6,2.128896458,2.093348764
388.7,1.985739453,2.005570126
388.8,1.840622763,1.915577978
388.9,1.693689601,1.809372607
389,1.545084972,1.654051883
389.1,1.39495553,1.384115155
389.2,1.243449436,1.235625035
389.3,1.090716207,1.075622531
389.4,0.936906573,0.814917551
389.5,0.782172325,0.720841693
389.6,0.626666168,0.833124925
389.7,0.470541567,0.472450483
389.8,0.313952598,0.216566044
389.9,0.157053795,0.042091145
390,4.16441809773759e-14,-0.108783747
390.1,-0.157053795,-0.190112832
390.2,-0.313952598,-0.085035145
390.3,-0.470541567,-0.403990302
390.4,-0.626666168,-0.341587768
390.5,-0.782172325,-0.574801836
390.6,-0.936906573,-0.942765814
390.7,-1.090716207,-1.144293354
390.8,-1.243449436,-1.195932669
390.9,-1.39495553,-1.319814361
391,-1.545084972,-1.625228693
391.1,-1.693689601,-1.778804327
391.2,-1.840622763,-1.823265032
391.3,-1.985739453,-1.957296176
391.4,-2.128896458,-2.129460038
391.5,-2.269952499,-2.186100019
391.6,-2.408768371,-2.408765869
391.7,-2.545207079,-2.485431195
391.8,-2.679133975,-2.5550382
391.9,-2.810416889,-2.877849304
392,-2.938926261,-3.077212555
392.1,-3.064535268,-2.96117365
392.2,-3.187119949,-3.243016252
392.3,-3.306559327,-3.241578313
392.4,-3.42273553,-3.346595722
392.5,-3.535533906,-3.383633112
392.6,-3.644843137,-3.411899575
392.7,-3.750555348,-3.589763852
392.8,-3.852566214,-3.838573632
392.9,-3.950775062,-3.986135567
393,-4.045084972,-3.980269611
393.1,-4.135402871,-4.0523006
393.2,-4.221639628,-4.122473749
393.3,-4.303710135,-4.155079218
393.4,-4.3815334,-4.44636714
393.5,-4.455032621,-4.437207467
393.6,-4.524135262,-4.486280789
393.7,-4.588773128,-4.789659372
393.8,-4.648882429,-4.681181875
393.9,-4.704403845,-4.588135619
394,-4.755282581,-4.922453107
394.1,-4.801468428,-4.837038164
394.2,-4.842915806,-5.007718302
394.3,-4.87958381,-4.903069935
394.4,-4.911436254,-4.861118775
394.5,-4.938441703,-4.840061761
394.6,-4.960573507,-5.098208724
394.7,-4.977809823,-4.890014804
394.8,-4.990133642,-5.144389827
394.9,-4.997532802,-5.015236858
395,-5,-5.060993782
395.1,-4.997532802,-4.887092502
395.2,-4.990133642,-4.9902405
395.3,-4.977809823,-5.157061189
395.4,-4.960573507,-4.996530575
395.5,-4.938441703,-4.990785979
395.6,-4.911436254,-5.018027854
395.7,-4.87958381,-4.957043953
395.8,-4.842915806,-4.657593688
395.9,-4.801468428,-4.824863707
396,-4.755282581,-4.819477327
396.1,-4.704403845,-4.740648037
396.2,-4.648882429,-4.631446309
396.3,-4.588773128,-4.626873189
396.4,-4.524135262,-4.570181475
396.5,-4.455032621,-4.614653587
396.6,-4.3815334,-4.344392306
396.7,-4.303710135,-4.141536635
396.8,-4.221639628,-4.344869145
396.9,-4.135402871,-4.138823037
397,-4.045084972,-4.029990492
397.1,-3.950775062,-3.832345667
397.2,-3.852566214,-3.814879344
397.3,-3.750555348,-3.724250213
397.4,-3.644843137,-3.5843873
397.5,-3.535533906,-3.612265821
397.6,-3.42273553,-3.343801504
397.7,-3.306559327,-3.276155066
397.8,-3.187119949,-3.194826329
397.9,-3.064535268,-2.939581266
398,-2.938926261,-2.943227047
398.1,-2.810416889,-2.749303111
398.2,-2.679133975,-2.75029133
398.3,-2.545207079,-2.764861712
398.4,-2.408768371,-2.401014622
398.5,-2.269952499,-2.181190113
398.6,-2.128896458,-2.103471887
398.7,-1.985739453,-2.023448788
398.8,-1.840622763,-1.889554231
398.9,-1.693689601,-1.734810922
399,-1.545084972,-1.455882461
399.1,-1.39495553,-1.329226485
399.2,-1.243449436,-1.489183486
399.3,-1.090716207,-1.115257735
399.4,-0.936906573,-0.971682664
399.5,-0.782172325,-0.72756811
399.6,-0.626666168,-0.652005459
399.7,-0.470541567,-0.651852257
399.8,-0.313952598,-0.15695221
399.9,-0.157053795,-0.170824342
400,-2.45E-14,0.049782048
400.1,0.157053795,0.10931506
400.2,0.313952598,0.523958995
400.3,0.470541567,0.232097236
400.4,0.626666168,0.62110288
400.5,0.782172325,0.93477776
400.6,0.936906573,0.865949324
400.7,1.090716207,1.034576309
400.8,1.243449436,1.344671095
400.9,1.39495553,1.374468854
401,1.545084972,1.620779284
401.1,1.693689601,1.676592416
401.2,1.840622763,1.79484257
401.3,1.985739453,1.911805837
401.4,2.128896458,2.125090962
401.5,2.269952499,2.120484725
401.6,2.408768371,2.364695206
401.7,2.545207079,2.575728211
401.8,2.679133975,2.582188237
401.9,2.810416889,2.908201927
402,2.938926261,2.783350438
402.1,3.064535268,3.190577746
402.2,3.187119949,3.321660325
402.3,3.306559327,3.191265686
402.4,3.42273553,3.308417354
402.5,3.535533906,3.600234575
402.6,3.644843137,3.517089923
402.7,3.750555348,3.7601401
402.8,3.852566214,3.890164258
402.9,3.950775062,3.748571927
403,4.045084972,4.159623145
403.1,4.135402871,4.102332702
403.2,4.221639628,4.139590475
403.3,4.303710135,4.351585458
403.4,4.3815334,4.38210022
403.5,4.455032621,4.383362204
403.6,4.524135262,4.702224573
403.7,4.588773128,4.645812344
403.8,4.648882429,4.419668141
403.9,4.704403845,4.836948138
404,4.755282581,4.776263472
404.1,4.801468428,4.834836681
404.2,4.842915806,4.882228181
404.3,4.87958381,4.888026996
404.4,4.911436254,4.89902464
404.5,4.938441703,4.881112717
404.6,4.960573507,4.946258331
404.7,4.977809823,4.988558364
404.8,4.990133642,5.04243989
404.9,4.997532802,5.243190088
405,5,5.053818947
405.1,4.997532802,4.887124721
405.2,4.990133642,5.11483076
405.3,4.977809823,4.922591562
405.4,4.960573507,4.948536514
405.5,4.938441703,4.89544434
405.6,4.911436254,4.820120229
405.7,4.87958381,5.034276514
405.8,4.842915806,4.911662973
405.9,4.801468428,4.687454128
406,4.755282581,4.668556559
406.1,4.704403845,4.610230352
406.2,4.648882429,4.539524915
406.3,4.588773128,4.492904776
406.4,4.524135262,4.581437269
406.5,4.455032621,4.444265308
406.6,4.3815334,4.42813907
406.7,4.303710135,4.242455426
406.8,4.221639628,4.204222339
406.9,4.135402871,4.220832127
407,4.045084972,4.038827092
407.1,3.950775062,3.896609721
407.2,3.852566214,3.738096519
407.3,3.750555348,3.615397729
407.4,3.644843137,3.63026829
407.5,3.535533906,3.496163507
407.6,3.42273553,3.384615194
407.7,3.306559327,3.191616122
407.8,3.187119949,3.342987688
407.9,3.064535268,2.868674194
408,2.938926261,2.749253908
408.1,2.810416889,2.852701181
408.2,2.679133975,2.690222306
408.3,2.545207079,2.413024095
408.4,2.408768371,2.345093707
408.5,2.269952499,2.290359665
408.6,2.128896458,1.987567805
408.7,1.985739453,1.851389004
408.8,1.840622763,1.688353955
408.9,1.693689601,1.661174006
409,1.545084972,1.446289465
409.1,1.39495553,1.540893583
409.2,1.243449436,1.264152631
409.3,1.090716207,0.99124557
409.4,0.936906573,0.753967541
409.5,0.782172325,0.689336327
409.6,0.626666168,0.65951683
409.7,0.470541567,0.434017921
409.8,0.313952598,0.442914931
409.9,0.157053795,0.064037544
410,7.83959645645282e-14,0.15150914
410.1,-0.157053795,-0.278611134
410.2,-0.313952598,-0.526362787
410.3,-0.470541567,-0.463439679
410.4,-0.626666168,-0.720772648
410.5,-0.782172325,-0.830577444
410.6,-0.936906573,-0.809887242
410.7,-1.090716207,-0.976591608
410.8,-1.243449436,-1.152433882
410.9,-1.39495553,-1.398049726
411,-1.545084972,-1.716111665
411.1,-1.693689601,-1.649378288
411.2,-1.840622763,-1.76048628
411.3,-1.985739453,-2.111825572
411.4,-2.128896458,-2.119031081
411.5,-2.269952499,-2.271003465
411.6,-2.408768371,-2.435551904
411.7,-2.545207079,-2.492106748
411.8,-2.679133975,-2.566936898
411.9,-2.810416889,-2.759210383
412,-2.938926261,-3.085845479
412.1,-3.064535268,-3.267658266
412.2,-3.187119949,-3.287661435
412.3,-3.306559327,-3.333562542
412.4,-3.42273553,-3.472684324
412.5,-3.535533906,-3.419301552
412.6,-3.644843137,-3.587107098
412.7,-3.750555348,-3.749740178
412.8,-3.852566214,-4.058974451
412.9,-3.950775062,-3.844997737
413,-4.045084972,-3.984191147
413.1,-4.135402871,-4.111435052
413.2,-4.221639628,-4.270460719
413.3,-4.303710135,-4.03263229
413.4,-4.3815334,-4.352221277
413.5,-4.455032621,-4.420494674
413.6,-4.524135262,-4.514352192
413.7,-4.588773128,-4.582762351
413.8,-4.648882429,-4.511425873
413.9,-4.704403845,-4.845127055
414,-4.755282581,-4.638624998
414.1,-4.801468428,-4.894177856
414.2,-4.842915806,-4.878000453
414.3,-4.87958381,-4.892574577
414.4,-4.911436254,-4.946000775
414.5,-4.938441703,-4.967301475
414.6,-4.960573507,-4.896450399
414.7,-4.977809823,-5.089292176
414.8,-4.990133642,-5.030631316
414.9,-4.997532802,-4.897348676
415,-5,-5.029212945
415.1,-4.997532802,-4.993564171
415.2,-4.990133642,-5.219676113
415.3,-4.977809823,-4.78322647
415.4,-4.960573507,-5.042415093
415.5,-4.938441703,-4.930257839
415.6,-4.911436254,-4.985298355
415.7,-4.87958381,-4.946471043
415.8,-4.842915806,-4.913175632
415.9,-4.801468428,-4.926391138
416,-4.755282581,-4.815544456
416.1,-4.704403845,-4.650313463
416.2,-4.648882429,-4.692296887
416.3,-4.588773128,-4.70235536
416.4,-4.524135262,-4.724290092
416.5,-4.455032621,-4.503707786
416.6,-4.3815334,-4.21573159
